sample,time_s,centerline_heat_release_W
3103,15.293388140733441,0
3104,15.295034406703053,0
3105,15.296680672672665,0
3106,15.298326938642276,0
3107,15.299973204611888,0
3108,15.3016194705815,0
3109,15.303265736551111,0
3110,15.304912002520723,0
3111,15.306558268490335,0
3112,15.308204534459946,251.23347525501143
3113,15.309850800429558,259.07030617013731
3114,15.31149706639917,441.76036171825024
3115,15.313143332368782,473.10554996946462
3116,15.314789598338393,411.84761612294778
3117,15.316435864308005,391.63695481932621
3118,15.318082130277617,374.35328291843467
3119,15.319728396247228,373.01246682639987
3120,15.32137466221684,374.68710452598668
3121,15.323020928186452,361.65613274170414
3122,15.324667194156063,337.88583972552084
3123,15.326313460125675,315.85727406577087
3124,15.327959726095287,305.08085197698119
3125,15.329605992064899,318.21869742996228
3126,15.33125225803451,329.35483857654856
3127,15.332898524004122,316.79658141640385
3128,15.334544789973734,293.65864075718622
3129,15.336191055943345,276.28119401681141
3130,15.337837321912957,273.86081545061523
3131,15.339483587882569,298.65617617642692
3132,15.341129853852181,317.31340141738326
3133,15.342776119821792,304.91101212470244
3134,15.344364278946159,281.17664791868782
3135,15.346010544915771,264.88219181530678
3136,15.347656810885383,266.46176077710112
3137,15.349303076854994,295.663999437911
3138,15.350949342824606,314.90013091939255
3139,15.352595608794218,301.61682762806061
3140,15.354241874763829,277.69745963668822
3141,15.355888140733441,259.59850185994543
3142,15.357534406703053,260.9225561087012
3143,15.359180672672665,290.65901518138907
3144,15.360826938642276,422.10506607510524
3145,15.362473204611888,412.19199137756044
3146,15.3641194705815,579.21301559590154
3147,15.365765736551111,445.42815716837993
3148,15.367412002520723,542.39378609940468
3149,15.369058268490335,567.25210932098094
3150,15.370704534459946,589.64090561542878
3151,15.372350800429558,581.52243959293435
3152,15.37399706639917,546.21728060843043
3153,15.375643332368782,512.3063882281084
3154,15.377289598338393,700.08201573000179
3155,15.378935864308005,720.98813250228295
3156,15.380582130277617,753.59356438431337
3157,15.382228396247228,748.14449759947752
3158,15.38387466221684,707.13083034050373
3159,15.385520928186452,667.35902143957935
3160,15.387167194156063,654.01947642880941
3161,15.388813460125675,878.64526935860158
3162,15.390459726095287,886.01923058904845
3163,15.392105992064899,879.87577951792878
3164,15.39375225803451,832.94469674599031
3165,15.395398524004122,786.73701509539762
3166,15.397044789973734,774.91212890813176
3167,15.398691055943345,809.94723921753564
3168,15.400337321912957,856.01099990278919
3169,15.401983587882569,851.23918186808567
3170,15.403629853852181,802.94277472085525
3171,15.405276119821792,755.19552564677417
3172,15.406864278946159,741.7639470938152
3173,15.408510544915771,790.03811752109755
3174,15.410156810885383,847.09680546522975
3175,15.411803076854994,1067.2924565346116
3176,15.413449342824606,1007.2275996204032
3177,15.415095608794218,825.79540718309556
3178,15.416741874763829,810.1889388266203
3179,15.418388140733441,978.93693817976293
3180,15.420034406703053,1043.2946198298177
3181,15.421680672672665,1049.5052986456624
3182,15.423326938642276,988.62727492512886
3183,15.424973204611888,924.40558442992085
3184,15.4266194705815,904.6986283739343
3185,15.428265736551111,961.15723434266613
3186,15.429912002520723,1033.2746588945297
3187,15.431558268490335,1046.5251192075264
3188,15.433204534459946,988.35480504041789
3189,15.434850800429558,921.8674404927599
3190,15.43649706639917,899.39875799751326
3191,15.438143332368782,960.05025012668705
3192,15.439789598338393,951.60948569691391
3193,15.441435864308005,970.99698485210081
3194,15.443082130277617,918.68363627934536
3195,15.444728396247228,855.13835228734149
3196,15.44637466221684,833.16445171835301
3197,15.448020928186452,887.27246443298463
3198,15.449667194156063,959.76436101169497
3199,15.451313460125675,979.8752335456935
3200,15.452959726095287,929.30047218635696
3201,15.454605992064899,866.17501484953152
3202,15.45625225803451,841.61646213020117
3203,15.457898524004122,891.10445816220442
3204,15.459544789973734,1034.9238868434452
3205,15.461191055943345,980.73367731479368
3206,15.462837321912957,934.92679368193467
3207,15.464483587882569,873.03253181358991
3208,15.466129853852181,847.71679964472753
3209,15.467776119821792,891.50747405182301
3210,15.469364278946159,961.90526584325903
3211,15.471010544915771,973.39774216759122
3212,15.472656810885383,927.84233065729359
3213,15.474303076854994,865.86160768932439
3214,15.475949342824606,842.68459101669691
3215,15.477595608794218,888.78532925078161
3216,15.479241874763829,955.83081249383235
3217,15.480888140733441,968.44310537607589
3218,15.482534406703053,924.72210019756699
3219,15.484180672672665,862.98265861389564
3220,15.485826938642276,837.41225104242505
3221,15.487473204611888,874.74056475067289
3222,15.4891194705815,935.08137060019385
3223,15.490765736551111,953.01322593669363
3224,15.492412002520723,911.80147887523901
3225,15.494058268490335,851.58671654753289
3226,15.495704534459946,825.47587523926302
3227,15.497350800429558,857.69954861580641
3228,15.49899706639917,913.37565440118613
3229,15.500643332368782,936.28209223248109
3230,15.502289598338393,896.17698559443841
3231,15.503935864308005,836.79225827972812
3232,15.505582130277617,809.8996893954004
3233,15.507228396247228,759.93321054665125
3234,15.50887466221684,806.40057428008322
3235,15.510520928186452,829.31050124862281
3236,15.512167194156063,793.90346130485568
3237,15.513813460125675,744.62556867283809
3238,15.515459726095287,720.03527967576406
3239,15.517105992064899,739.83946042230548
3240,15.51875225803451,776.03239983765548
3241,15.520398524004122,794.59339950439778
3242,15.522044789973734,758.85830656033568
3243,15.523691055943345,712.98583325452137
3244,15.525337321912957,692.09201075940121
3245,15.526983587882569,709.06904801591975
3246,15.528629853852181,741.84102188687416
3247,15.530276119821792,756.62170996476902
3248,15.531864278946159,724.59578071105329
3249,15.533510544915771,683.82193595996114
3250,15.535156810885383,665.88735773645806
3251,15.536803076854994,428.66211775821955
3252,15.538449342824606,447.08192361612799
3253,15.540095608794218,733.29264199048134
3254,15.541741874763829,713.78119719902611
3255,15.543388140733441,678.45770978178268
3256,15.545034406703053,540.61772378378384
3257,15.546680672672665,419.13057052923813
3258,15.548326938642276,373.87441167025224
3259,15.549973204611888,587.30436056662597
3260,15.5516194705815,714.77783670423423
3261,15.553265736551111,549.83471099274675
3262,15.554912002520723,485.79309457349365
3263,15.556558268490335,493.31469062443153
3264,15.558204534459946,507.62419227156209
3265,15.559850800429558,518.76731914808386
3266,15.56149706639917,657.69849829478028
3267,15.563143332368782,490.92708379287149
3268,15.564789598338393,489.87720045087815
3269,15.566435864308005,494.57885578474145
3270,15.568082130277617,504.82798626273183
3271,15.569728396247228,516.35557168422679
3272,15.57137466221684,661.18495743038113
3273,15.573020928186452,638.83345201572013
3274,15.574667194156063,495.45770298971502
3275,15.576313460125675,498.7864450007574
3276,15.577959726095287,504.23088070367163
3277,15.579605992064899,516.781665153777
3278,15.58125225803451,668.5631280851992
3279,15.582898524004122,651.37440892740108
3280,15.584544789973734,506.17737359826202
3281,15.586191055943345,507.55681292386078
3282,15.587837321912957,508.10079316259498
3283,15.589483587882569,664.12985208371174
3284,15.591129853852181,669.28335530586639
3285,15.592776119821792,658.26497677307646
3286,15.594364278946159,657.05687855360418
3287,15.596010544915771,512.93958676055854
3288,15.597656810885383,509.01602954907509
3289,15.599303076854994,659.65535250166965
3290,15.600949342824606,668.86563191727862
3291,15.602595608794218,662.16272374778339
3292,15.604241874763829,658.30034187847127
3293,15.605888140733441,646.33372750800606
3294,15.607534406703053,636.75394340179196
3295,15.609180672672665,647.4798353666755
3296,15.610826938642276,662.69581309152795
3297,15.612473204611888,898.851193724224
3298,15.6141194705815,886.4374577066975
3299,15.615765736551111,784.22196056391726
3300,15.617412002520723,762.04990499655946
3301,15.619058268490335,852.5271777724721
3302,15.620704534459946,867.64294258828409
3303,15.622350800429558,862.32047801867088
3304,15.62399706639917,847.77329046335126
3305,15.625643332368782,739.8367532363792
3306,15.627289598338393,712.90843640123524
3307,15.628935864308005,798.74319764508209
3308,15.630582130277617,816.04869256774498
3309,15.632228396247228,815.2717037583144
3310,15.63387466221684,718.96594139807257
3311,15.635520928186452,693.47818254416541
3312,15.637167194156063,665.42489201354761
3313,15.638813460125675,664.10378129061496
3314,15.640459726095287,778.79335202859625
3315,15.642105992064899,700.56376667982943
3316,15.64375225803451,692.06171651518923
3317,15.645398524004122,666.4943258190392
3318,15.647044789973734,637.2652900892183
3319,15.648691055943345,635.16234436101456
3320,15.650337321912957,659.8350991270986
3321,15.651983587882569,676.22857733145054
3322,15.653629853852181,668.23036029468028
3323,15.655276119821792,643.82458796494416
3324,15.656864278946159,616.09417325515733
3325,15.658510544915771,614.27178484079911
3326,15.660156810885383,644.16516912452971
3327,15.661803076854994,660.04310595601885
3328,15.663449342824606,648.81159019187544
3329,15.665095608794218,508.03940980822853
3330,15.666741874763829,484.80514472981179
3331,15.668388140733441,597.61329335639277
3332,15.670034406703053,631.14399009161934
3333,15.671680672672665,652.50668652051581
3334,15.673326938642276,519.59413634986208
3335,15.674973204611888,499.43833860757354
3336,15.6766194705815,476.92896413778317
3337,15.678265736551111,474.33641584465192
3338,15.679912002520723,632.52306575757962
3339,15.681558268490335,519.96832185801441
3340,15.683204534459946,512.17408218377159
3341,15.684850800429558,491.2096896742558
3342,15.68649706639917,469.41546941888015
3343,15.688143332368782,470.0949400893677
3344,15.689789598338393,503.47549549720065
3345,15.691435864308005,524.6909551835131
3346,15.693082130277617,512.92147832778426
3347,15.694728396247228,490.67770806195153
3348,15.69637466221684,468.66022863034186
3349,15.698020928186452,468.955937076841
3350,15.699667194156063,504.01899329550554
3351,15.701313460125675,528.41052130117134
3352,15.702959726095287,520.48082956031931
3353,15.704605992064899,498.41505994329015
3354,15.70625225803451,476.2969682577143
3355,15.707898524004122,480.00880207753085
3356,15.709544789973734,512.24750336853037
3357,15.711191055943345,534.41768678526103
3358,15.712837321912957,529.72333966926817
3359,15.714483587882569,506.85455867109056
3360,15.716129853852181,484.74297441449505
3361,15.717776119821792,489.15015490078838
3362,15.719364278946159,517.63219572677451
3363,15.721010544915771,539.30771506175188
3364,15.722656810885383,534.86425865823924
3365,15.724303076854994,516.59841878424049
3366,15.725949342824606,493.77848253534512
3367,15.727595608794218,496.20748827856755
3368,15.729241874763829,524.24862778702209
3369,15.730888140733441,544.44750335565459
3370,15.732534406703053,537.25594042834564
3371,15.734180672672665,518.04442672912205
3372,15.735826938642276,497.98224547017833
3373,15.737473204611888,504.20176133472438
3374,15.7391194705815,532.98000114551076
3375,15.740765736551111,645.78916559995446
3376,15.742412002520723,635.750980657588
3377,15.744058268490335,524.77835400071581
3378,15.745704534459946,505.73693072982826
3379,15.747350800429558,603.23999250927704
3380,15.74899706639917,628.02070184321065
3381,15.750643332368782,649.02913518772311
3382,15.752289598338393,640.11715071438323
3383,15.753935864308005,617.32509306273118
3384,15.755582130277617,595.47755521660349
3385,15.757228396247228,606.44933454831494
3386,15.75887466221684,634.20557658773407
3387,15.760520928186452,656.0152421268499
3388,15.762167194156063,647.62597377137877
3389,15.763813460125675,624.0675556662037
3390,15.765459726095287,821.15442474075462
3391,15.767105992064899,880.84268376333682
3392,15.76875225803451,831.1420728708631
3393,15.770398524004122,824.96698602116521
3394,15.772044789973734,810.52174193972064
3395,15.773691055943345,779.47165909232695
3396,15.775337321912957,756.38282274580206
3397,15.776983587882569,801.26960349531612
3398,15.778629853852181,789.12880294264369
3399,15.780276119821792,880.96438158252295
3400,15.781864278946159,868.1244190117385
3401,15.783510544915771,836.29626763639089
3402,15.785156810885383,806.9867876359499
3403,15.786803076854994,839.01992285947131
3404,15.788449342824606,838.40268915208753
3405,15.790095608794218,953.56651190947434
3406,15.791741874763829,943.50723285198376
3407,15.793388140733441,704.74463427063642
3408,15.795034406703053,679.01129160156711
3409,15.796680672672665,833.75783849088634
3410,15.798326938642276,924.30079451667473
3411,15.799973204611888,932.13332102021832
3412,15.8016194705815,926.20403825865901
3413,15.803265736551111,898.48972454251304
3414,15.804912002520723,777.44364525571825
3415,15.806558268490335,910.88575528442584
3416,15.808204534459946,908.39953077786572
3417,15.809850800429558,911.74439144190899
3418,15.81149706639917,903.6432755203034
3419,15.813143332368782,870.4677053767781
3420,15.814789598338393,838.13909213536726
3421,15.816435864308005,878.59488738441178
3422,15.818082130277617,883.28278185402178
3423,15.819728396247228,883.72530171349342
3424,15.82137466221684,868.97724957553476
3425,15.823020928186452,835.56513414405401
3426,15.824667194156063,805.07471556680855
3427,15.826313460125675,847.04575640271469
3428,15.827959726095287,859.97547761230931
3429,15.829605992064899,858.29589736426885
3430,15.83125225803451,843.76959477464584
3431,15.832898524004122,810.73954473513822
3432,15.834544789973734,779.68969065100248
3433,15.836191055943345,772.82830050045709
3434,15.837837321912957,831.5699359796306
3435,15.839483587882569,784.45825401847333
3436,15.841129853852181,653.09720030612823
3437,15.842776119821792,630.42524782109035
3438,15.844364278946159,603.9952696848809
3439,15.846010544915771,766.90464227926361
3440,15.847656810885383,637.40950637011679
3441,15.849303076854994,649.12065148700583
3442,15.850949342824606,581.56566812071094
3443,15.852595608794218,564.02017335329867
3444,15.854241874763829,542.49336554866613
3445,15.855888140733441,577.02451173348391
3446,15.857534406703053,578.38184394762106
3447,15.859180672672665,593.11697396645468
3448,15.860826938642276,588.60824782622342
3449,15.862473204611888,570.02920076936721
3450,15.8641194705815,474.11305051373643
3451,15.865765736551111,507.04511056005839
3452,15.867412002520723,595.94274805759073
3453,15.869058268490335,611.30126199191989
3454,15.870704534459946,607.05087919744187
3455,15.872350800429558,503.63808042017547
3456,15.87399706639917,482.95772121051561
3457,15.875643332368782,498.09566055302946
3458,15.877289598338393,509.7230423283508
3459,15.878935864308005,629.03884681850525
3460,15.880582130277617,529.32332074787939
3461,15.882228396247228,510.12582120331814
3462,15.88387466221684,488.77042743173917
3463,15.885520928186452,489.25094444703331
3464,15.887167194156063,516.98084448661427
3465,15.888813460125675,540.57886658565656
3466,15.890459726095287,535.70342825020748
3467,15.892105992064899,514.55701933538137
3468,15.89375225803451,492.75320343138401
3469,15.895398524004122,493.86312473980269
3470,15.897044789973734,524.23311368738632
3471,15.898691055943345,547.97148715028652
3472,15.900337321912957,541.71064904063121
3473,15.901983587882569,521.05863203605657
3474,15.903629853852181,500.9221620153703
3475,15.905276119821792,503.21693410668524
3476,15.906864278946159,533.25404623181623
3477,15.908510544915771,552.80332430066858
3478,15.910156810885383,431.88349926665433
3479,15.911803076854994,414.27948538159512
3480,15.913449342824606,400.21782990341472
3481,15.915095608794218,400.67822433862523
3482,15.916741874763829,423.02585538312701
3483,15.918388140733441,441.7193877313382
3484,15.920034406703053,433.21928344865864
3485,15.921680672672665,417.12193523164478
3486,15.923326938642276,405.46261483535818
3487,15.924973204611888,408.26327656333149
3488,15.9266194705815,428.20656012132787
3489,15.928265736551111,440.97646971808757
3490,15.929912002520723,431.76472106610061
3491,15.931558268490335,417.85284988793978
3492,15.933204534459946,409.95323799653869
3493,15.934850800429558,418.61415775376071
3494,15.93649706639917,438.72684800351556
3495,15.938143332368782,443.02164907885242
3496,15.939789598338393,432.38958532027834
3497,15.941435864308005,417.52626280281561
3498,15.943082130277617,409.54179439660373
3499,15.944728396247228,419.69536374655075
3500,15.94637466221684,436.88855720039453
3501,15.948020928186452,437.74897585582193
3502,15.949667194156063,428.88244869709865
3503,15.951313460125675,415.69274295538997
3504,15.952959726095287,408.09763703727674
3505,15.954605992064899,419.08131600841278
3506,15.95625225803451,431.35528581479679
3507,15.957898524004122,431.79737649914387
3508,15.959544789973734,423.2731783051197
3509,15.961191055943345,410.9167831428241
3510,15.962837321912957,403.29849354871897
3511,15.964483587882569,411.21018851532114
3512,15.966129853852181,421.08250220182458
3513,15.967776119821792,422.15999378129715
3514,15.969364278946159,415.67349506816652
3515,15.971010544915771,405.57421617001853
3516,15.972656810885383,398.18493483992995
3517,15.974303076854994,402.78037783520085
3518,15.975949342824606,408.83902187838487
3519,15.977595608794218,408.20970463431053
3520,15.979241874763829,400.6870481616358
3521,15.980888140733441,391.59605963119884
3522,15.982534406703053,385.43225235920914
3523,15.984180672672665,389.46269237281376
3524,15.985826938642276,394.6278760916174
3525,15.987473204611888,393.17011862711303
3526,15.9891194705815,385.29580532172713
3527,15.990765736551111,376.94394418366062
3528,15.992412002520723,370.99113976442641
3529,15.994058268490335,374.35004606676
3530,15.995704534459946,301.48643301273614
3531,15.997350800429558,296.22702901318388
3532,15.99899706639917,290.60125534881553
3533,16.000643332368782,287.18375197401747
3534,16.002289598338393,286.88383242805855
3535,16.003935864308005,291.62721268666201
3536,16.005582130277617,291.59643627918132
3537,16.007228396247228,286.35458247770703
3538,16.00887466221684,283.17051930545284
3539,16.010520928186452,281.84214967431075
3540,16.012167194156063,281.88951576037812
3541,16.013813460125675,284.90607548386618
3542,16.015459726095287,284.07086892797241
3543,16.017105992064899,279.60554896095965
3544,16.01875225803451,276.53030886448551
3545,16.020398524004122,276.02997102736805
3546,16.022044789973734,277.16616210129575
3547,16.023691055943345,279.79030282525559
3548,16.025337321912957,277.73190434323868
3549,16.026983587882569,272.32695524961804
3550,16.028629853852181,268.91311057862833
3551,16.030276119821792,268.37039588068831
3552,16.031864278946159,269.71398521617982
3553,16.033510544915771,271.37933165134513
3554,16.035156810885383,268.8113238520819
3555,16.036803076854994,263.87867845575448
3556,16.038449342824606,260.69239261829551
3557,16.040095608794218,260.49668850596436
3558,16.041741874763829,261.2280407944578
3559,16.043388140733441,261.86916486718081
3560,16.045034406703053,258.48122053960998
3561,16.046680672672665,253.47831652594226
3562,16.048326938642276,250.87036080048401
3563,16.049973204611888,251.02784321158487
3564,16.0516194705815,251.31190951652337
3565,16.053265736551111,250.58471884018928
3566,16.054912002520723,245.88903984380875
3567,16.056558268490335,240.27983940785512
3568,16.058204534459946,238.35800847941988
3569,16.059850800429558,240.24609417550704
3570,16.06149706639917,241.55787541864686
3571,16.063143332368782,241.01737037011941
3572,16.064789598338393,236.61017797485377
3573,16.066435864308005,230.27303098109928
3574,16.068082130277617,227.35687911403926
3575,16.069728396247228,154.61258001846292
3576,16.07137466221684,156.53854224188032
3577,16.073020928186452,154.06388382626992
3578,16.074667194156063,148.90005246679854
3579,16.076313460125675,144.22690497190453
3580,16.077959726095287,144.31237617702016
3581,16.079605992064899,148.61476993369263
3582,16.08125225803451,151.61334847552925
3583,16.082898524004122,150.76900852925027
3584,16.084544789973734,146.6558236753483
3585,16.086191055943345,142.05193084799959
3586,16.087837321912957,141.00006696514575
3587,16.089483587882569,143.94811383476571
3588,16.091129853852181,146.50905551688129
3589,16.092776119821792,146.41817562716105
3590,16.094364278946159,143.23458861621023
3591,16.096010544915771,138.79917511068587
3592,16.097656810885383,136.47732246921382
3593,16.099303076854994,137.86870309411833
3594,16.100949342824606,140.92340288946107
3595,16.102595608794218,142.13018380560615
3596,16.104241874763829,140.06583122136283
3597,16.105888140733441,135.54671066266562
3598,16.107534406703053,131.7965501679964
3599,16.109180672672665,131.61251182063273
3600,16.110826938642276,134.50340392935558
3601,16.112473204611888,137.41607988489764
3602,16.1141194705815,137.02615430037196
3603,16.115765736551111,133.31812318565017
3604,16.117412002520723,128.48822148252344
3605,16.119058268490335,125.73253723219381
3606,16.120704534459946,126.85831687551044
3607,16.122350800429558,130.77543381168266
3608,16.12399706639917,132.87324394458989
3609,16.125643332368782,131.20118399403978
3610,16.127289598338393,126.8668350066994
3611,16.128935864308005,122.41630892627475
3612,16.130582130277617,121.04470614222178
3613,16.132228396247228,124.21278557708123
3614,16.13387466221684,127.83982722454621
3615,16.135520928186452,127.61018772735694
3616,16.137167194156063,124.63513794736116
3617,16.138813460125675,120.908814688387
3618,16.140459726095287,119.65561472431773
3619,16.142105992064899,122.72821395706464
3620,16.14375225803451,127.6562823443294
3621,16.145398524004122,128.37120260950411
3622,16.147044789973734,124.75707104306358
3623,16.148691055943345,118.877450564977
3624,16.150337321912957,114.89019775381047
3625,16.151983587882569,115.49635450336741
3626,16.153629853852181,120.86350859984596
3627,16.155276119821792,124.52603153062782
3628,16.156864278946159,123.44988121776747
3629,16.158510544915771,119.18577358377158
3630,16.160156810885383,114.42821130833804
3631,16.161803076854994,112.99725996625939
3632,16.163449342824606,116.0268594985869
3633,16.165095608794218,120.05437214807432
3634,16.166741874763829,120.6548686122342
3635,16.168388140733441,119.38262487609809
3636,16.170034406703053,117.26836012940353
3637,16.171680672672665,116.45535430208319
3638,16.173326938642276,117.31155858239644
3639,16.174973204611888,119.34242587767852
3640,16.1766194705815,118.67526829641041
3641,16.178265736551111,115.85447214128381
3642,16.179912002520723,113.54292407870254
3643,16.181558268490335,113.50572829514572
3644,16.183204534459946,115.86488140571956
3645,16.184850800429558,119.30970200499225
3646,16.18649706639917,120.38359703345996
3647,16.188143332368782,118.08299659668967
3648,16.189789598338393,115.47261320224916
3649,16.191435864308005,114.72707517075322
3650,16.193082130277617,115.89554568983397
3651,16.194728396247228,116.6586586334714
3652,16.19637466221684,114.78527025110708
3653,16.198020928186452,112.44745220243804
3654,16.199667194156063,111.69511246709318
3655,16.201313460125675,111.64717821810225
3656,16.202959726095287,112.82844363654571
3657,16.204605992064899,114.28656219369671
3658,16.20625225803451,112.8781374635614
3659,16.207898524004122,109.45991284099979
3660,16.209544789973734,108.16526916418435
3661,16.211191055943345,108.47087361882528
3662,16.212837321912957,108.60739855709478
3663,16.214483587882569,108.55884325328662
3664,16.216129853852181,107.01780230193231
3665,16.217776119821792,103.4077500453981
3666,16.219364278946159,102.63255072447159
3667,16.221010544915771,103.63133107946807
3668,16.222656810885383,104.50188631095746
3669,16.224303076854994,104.04881485563108
3670,16.225949342824606,101.20876325193709
3671,16.227595608794218,250.44653437607104
3672,16.229241874763829,243.42567859728683
3673,16.230888140733441,96.349767932877171
3674,16.232534406703053,97.361960371385422
3675,16.234180672672665,347.58614424569794
3676,16.235826938642276,637.00917199129481
3677,16.237473204611888,635.4370417372304
3678,16.2391194705815,620.2790533194642
3679,16.240765736551111,598.99050311287613
3680,16.242412002520723,578.26658634602029
3681,16.244058268490335,567.66592130827678
3682,16.245704534459946,570.16884397427305
3683,16.247350800429558,565.86774999470981
3684,16.24899706639917,550.59857493890911
3685,16.250643332368782,529.61732093719445
3686,16.252289598338393,506.77312393476927
3687,16.253935864308005,498.49032676145447
3688,16.255582130277617,504.60181010141548
3689,16.257228396247228,502.89148087178876
3690,16.25887466221684,489.63137969028878
3691,16.260520928186452,472.63845154134208
3692,16.262167194156063,454.2311944553843
3693,16.263813460125675,452.65696856667438
3694,16.265459726095287,580.26307938959087
3695,16.267105992064899,587.79348060574512
3696,16.26875225803451,570.82676752414784
3697,16.270398524004122,549.5135239088911
3698,16.272044789973734,781.37337393344808
3699,16.273691055943345,776.9944996060043
3700,16.275337321912957,783.13398683187131
3701,16.276983587882569,878.16784294050649
3702,16.278629853852181,860.36846611127748
3703,16.280276119821792,837.80818116960506
3704,16.281864278946159,812.7091470957339
3705,16.283510544915771,793.65263596531292
3706,16.285156810885383,780.06810607178295
3707,16.286803076854994,765.450782927604
3708,16.288449342824606,742.21816177683388
3709,16.290095608794218,718.06547939178665
3710,16.291741874763829,698.04539432895558
3711,16.293388140733441,778.49009328075431
3712,16.295034406703053,772.54693551311345
3713,16.296680672672665,765.72786853414175
3714,16.298326938642276,744.23793745492424
3715,16.299973204611888,721.65938764676389
3716,16.3016194705815,705.26685081298626
3717,16.303265736551111,702.43852348863868
3718,16.304912002520723,870.64521687330648
3719,16.306558268490335,947.65500187419832
3720,16.308204534459946,924.91037284918434
3721,16.309850800429558,900.22913918454844
3722,16.31149706639917,887.57261376364465
3723,16.313143332368782,961.79887650554861
3724,16.314789598338393,957.95008083499306
3725,16.316435864308005,1049.7966777285258
3726,16.318082130277617,1026.6455634021604
3727,16.319728396247228,1247.8705076001597
3728,16.32137466221684,1143.0322261902861
3729,16.323020928186452,1157.9108169411493
3730,16.324667194156063,1256.0806732896492
3731,16.326313460125675,1257.6924207890895
3732,16.327959726095287,1311.3179899852494
3733,16.329605992064899,1276.2095909985846
3734,16.33125225803451,1249.1297442206455
3735,16.332898524004122,1248.9219852146325
3736,16.334544789973734,1254.2700716131569
3737,16.336191055943345,1423.9087637566713
3738,16.337837321912957,1396.8646269515641
3739,16.339483587882569,1444.598979509843
3740,16.341129853852181,1337.4589132362894
3741,16.342776119821792,1336.3077516498247
3742,16.344364278946159,1344.3335703186885
3743,16.346010544915771,1417.0215874988539
3744,16.347656810885383,1390.6080724910751
3745,16.349303076854994,1352.2124323975211
3746,16.350949342824606,1325.788351639841
3747,16.352595608794218,1402.5083341610634
3748,16.354241874763829,1409.8040334573468
3749,16.355888140733441,1395.0102296127884
3750,16.357534406703053,1537.869918079637
3751,16.359180672672665,1495.9834382355812
3752,16.360826938642276,1475.798604471167
3753,16.362473204611888,1477.8609875538582
3754,16.3641194705815,1474.2111293618759
3755,16.365765736551111,1461.7335968410914
3756,16.367412002520723,1437.0403910524383
3757,16.369058268490335,1397.6517449901983
3758,16.370704534459946,1374.3135182083745
3759,16.372350800429558,1503.6274246070814
3760,16.37399706639917,1503.0811862609053
3761,16.375643332368782,1565.6430153742483
3762,16.377289598338393,1544.795006690485
3763,16.378935864308005,1506.6279791598979
3764,16.380582130277617,1557.8908593993165
3765,16.382228396247228,1569.6544982734367
3766,16.38387466221684,1576.8321851279561
3767,16.385520928186452,1578.0013815168386
3768,16.387167194156063,1564.7333797562153
3769,16.388813460125675,1534.5442429446357
3770,16.390459726095287,1521.0159818705804
3771,16.392105992064899,1593.0010921922267
3772,16.39375225803451,1669.6419916802895
3773,16.395398524004122,1716.0084525979646
3774,16.397044789973734,1697.9605687051856
3775,16.398691055943345,1661.7906201271896
3776,16.400337321912957,1644.0039115607688
3777,16.401983587882569,1665.5567291192576
3778,16.403629853852181,1693.6461855513433
3779,16.405276119821792,1708.8835292346016
3780,16.406864278946159,1694.4807164460406
3781,16.408510544915771,1662.0109724149213
3782,16.410156810885383,1651.652768432768
3783,16.411803076854994,1725.6287791723778
3784,16.413449342824606,1757.2563059531667
3785,16.415095608794218,1824.7184549390768
3786,16.416741874763829,1807.5025550109963
3787,16.418388140733441,1774.1805052558209
3788,16.420034406703053,1805.1322843581092
3789,16.421680672672665,1827.553255720436
3790,16.423326938642276,1859.1879959058576
3791,16.424973204611888,1871.409901032082
3792,16.4266194705815,1864.158673818529
3793,16.428265736551111,1837.0997268367287
3794,16.429912002520723,1871.5583723468662
3795,16.431558268490335,1892.2993853512401
3796,16.433204534459946,1881.4706906627243
3797,16.434850800429558,1902.3924337295123
3798,16.43649706639917,1901.8755247897727
3799,16.438143332368782,1878.3523019431843
3800,16.439789598338393,1867.2867863953406
3801,16.441435864308005,1889.5357213287668
3802,16.443082130277617,1922.637300823724
3803,16.444728396247228,1946.9209603609247
3804,16.44637466221684,1952.0581109912819
3805,16.448020928186452,1973.5175998264126
3806,16.449667194156063,1863.9353199691548
3807,16.451313460125675,1874.5983994211106
3808,16.452959726095287,1949.5852704044478
3809,16.454605992064899,2008.8803674587555
3810,16.45625225803451,1974.4150146839779
3811,16.457898524004122,1949.2925625568828
3812,16.459544789973734,1934.5972277559977
3813,16.461191055943345,1943.4877859095718
3814,16.462837321912957,1970.2029478577153
3815,16.464483587882569,2028.5329262857244
3816,16.466129853852181,1983.9881453107866
3817,16.467776119821792,1959.9834315769683
3818,16.469364278946159,1955.946313337603
3819,16.471010544915771,1964.9990931543596
3820,16.472656810885383,1991.7620320020289
3821,16.474303076854994,2038.8605038228714
3822,16.475949342824606,1978.2697090915512
3823,16.477595608794218,1954.2584520023465
3824,16.479241874763829,1914.1601982027146
3825,16.480888140733441,1925.7768901540098
3826,16.482534406703053,1983.0018462177911
3827,16.484180672672665,2030.8985266029574
3828,16.485826938642276,1968.5184677833242
3829,16.487473204611888,1906.9522326695949
3830,16.4891194705815,1821.5210871570848
3831,16.490765736551111,1798.2851902509656
3832,16.492412002520723,1826.3890517948153
3833,16.494058268490335,1833.6685507009452
3834,16.495704534459946,1809.7572198506325
3835,16.497350800429558,1692.1107735827272
